date,market_cap_rate,market_effective_rent_growth_12_mo,market_effective_rentunit,market_sale_price_growth,market_sale_price_per_unit,occupancy_rate,revenue,opex,noi,market,horizon,date_calculated,slice
2021-03-31,0.0459023006260395,0.02095584012568,1431.88122558594,0.124329161401034,217738.8344,0.913406252861023,15694.67117765403,0.54,7219.548741720853,"Austin,Texas",5 Yrs (2020-2025),2020-03-31,Class B
2022-03-31,0.0418516285717487,0.157831698656082,1657.87756347656,0.19560932150189,263505.1634,0.929269909858704,18487.388807623567,0.54,8504.19885150684,"Austin,Texas",5 Yrs (2020-2025),2020-03-31,Class B
2023-03-31,0.0474818013608456,0.0075271385721862,1670.35656738281,-0.0833094673904781,240904.4172,0.894390106201172,17927.404652344037,0.54,8246.606140078256,"Austin,Texas",5 Yrs (2020-2025),2020-03-31,Class B
2024-03-31,0.0535213574767113,-0.0605189874768257,1569.26831054688,-0.103511480430173,215302.3657,0.855601966381073,16112.028627400976,0.54,7411.533168604448,"Austin,Texas",5 Yrs (2020-2025),2020-03-31,Class B
2025-03-31,0.0551256611943245,-0.0525770299136639,1494.13305664063,-0.0384474734007764,212122.0738,0.846348524093628,15174.687687447578,0.54,6980.356336225886,"Austin,Texas",5 Yrs (2020-2025),2020-03-31,Class B
2020-03-31,0.0528778284788132,0.0406600497663021,1098.38391113281,0.0918857240436853,128587.3881,0.934119939804077,0.0,,0.0,"Austin,Texas",5 Yrs (2020-2025),2020-03-31,Class C
2021-03-31,0.0488922670483589,0.0013689848128706,1099.88757324219,0.125923067260511,143958.2155,0.914923787117004,12075.759646964105,0.54,5554.849437603488,"Austin,Texas",5 Yrs (2020-2025),2020-03-31,Class C
2022-03-31,0.0446923524141312,0.157719880342484,1273.36181640625,0.19421104864972,173545.9044,0.942276835441589,14398.312112825219,0.54,6623.2235718996,"Austin,Texas",5 Yrs (2020-2025),2020-03-31,Class C
2023-03-31,0.0507699474692345,0.0403077341616154,1324.68811035156,-0.0823273118381093,158457.4795,0.917102098464966,14578.490949780075,0.54,6706.105836898833,"Austin,Texas",5 Yrs (2020-2025),2020-03-31,Class C
2024-03-31,0.0570338442921638,-0.0406341701745987,1270.86047363281,-0.0994844147851604,142634.4437,0.892691135406494,13613.830549806096,0.54,6262.362052910804,"Austin,Texas",5 Yrs (2020-2025),2020-03-31,Class C
2025-03-31,0.0583521388471127,-0.0484471954405308,1222.98815917969,-0.0341841215524812,140737.2618,0.883175790309906,12961.362408278157,0.54,5962.226707807952,"Austin,Texas",5 Yrs (2020-2025),2020-03-31,Class C
2020-03-31,0.0525686182081699,0.0178994331508875,1869.36853027344,0.0339779735369939,268079.9536,0.86644184589386,0.0,,0.0,"Baltimore,Maryland",5 Yrs (2020-2025),2020-03-31,Class A
2021-03-31,0.0486046969890594,0.0154149401932955,1898.18469238281,0.114887796370954,298636.3449,0.902447640895844,20556.147571505644,0.54,9455.827882892596,"Baltimore,Maryland",5 Yrs (2020-2025),2020-03-31,Class A
2022-03-31,0.0460074953734875,0.112879537045956,2112.45092773438,0.1280168566545,339108.8518,0.944647371768951,23946.25460250197,0.54,11015.277117150905,"Baltimore,Maryland",5 Yrs (2020-2025),2020-03-31,Class A
2023-03-31,0.0525911338627338,0.0208240952342749,2156.44091796875,-0.0497778816304702,304559.8776,0.903542995452881,23381.245038463738,0.54,10755.372717693319,"Baltimore,Maryland",5 Yrs (2020-2025),2020-03-31,Class A
2024-03-31,0.057887326925993,0.0048432084731757,2166.88500976563,-0.0644985473209631,285300.6093,0.889035999774933,23117.265372651626,0.54,10633.942071419748,"Baltimore,Maryland",5 Yrs (2020-2025),2020-03-31,Class A
2025-03-31,0.0588961839675903,0.021090479567647,2186.95385742188,0.0125263282366385,288049.2236,0.888856589794159,23326.660172942324,0.54,10730.263679553467,"Baltimore,Maryland",5 Yrs (2020-2025),2020-03-31,Class A
2020-03-31,0.057826817035675,0.0293058399111032,1396.38781738281,0.0335961701592925,167166.0614,0.941993772983551,0.0,,0.0,"Baltimore,Maryland",5 Yrs (2020-2025),2020-03-31,Class B
2021-03-31,0.0530532114207745,0.0678671225905418,1491.15661621094,0.125582648413875,188768.6786,0.960908532142639,17194.381383336466,0.54,7909.415436334773,"Baltimore,Maryland",5 Yrs (2020-2025),2020-03-31,Class B
2022-03-31,0.0501441843807697,0.094863086938858,1632.6123046875,0.129083504542634,213477.8036,0.958966493606567,18787.445966941297,0.54,8642.225144792996,"Baltimore,Maryland",5 Yrs (2020-2025),2020-03-31,Class B
2023-03-31,0.0566941127181053,0.0319915637373924,1684.84216308594,-0.0779694862869379,195899.3468,0.941632390022278,19038.02343404302,0.54,8757.490779659789,"Baltimore,Maryland",5 Yrs (2020-2025),2020-03-31,Class B
2024-03-31,0.0623423010110855,0.0029068016447126,1689.73962402344,-0.0633008101501243,183876.664,0.940221428871155,19064.752844634324,0.54,8769.786308531788,"Baltimore,Maryland",5 Yrs (2020-2025),2020-03-31,Class B
2025-03-31,0.0633021891117096,0.0281395558267832,1711.81188964844,0.0126670976899458,185731.2676,0.93804407119751,19269.059929081504,0.54,8863.767567377492,"Baltimore,Maryland",5 Yrs (2020-2025),2020-03-31,Class B
2020-03-31,0.0605559833347797,0.0432112850248814,1123.42834472656,0.0476765014478938,118234.8416,0.950814783573151,0.0,,0.0,"Baltimore,Maryland",5 Yrs (2020-2025),2020-03-31,Class C
2021-03-31,0.0553893931210041,0.0630122050642967,1194.21813964844,0.132856861254719,134401.5023,0.96473640203476,13825.268535468966,0.54,6359.623526315724,"Baltimore,Maryland",5 Yrs (2020-2025),2020-03-31,Class C
2022-03-31,0.0523574613034725,0.0889030620455742,1300.3876953125,0.126920703566357,151435.673,0.960461795330048,14987.672405579367,0.54,6894.329306566508,"Baltimore,Maryland",5 Yrs (2020-2025),2020-03-31,Class C
2023-03-31,0.0594487637281418,0.0270684566348791,1335.58715820313,-0.0776762484674619,139358.8556,0.935005962848663,14985.383481888326,0.54,6893.27640166863,"Baltimore,Maryland",5 Yrs (2020-2025),2020-03-31,Class C
2024-03-31,0.0654593259096146,0.0191303547471762,1361.13745117188,-0.0667343703590177,130274.1048,0.934371590614319,15261.697983554273,0.54,7020.381072434965,"Baltimore,Maryland",5 Yrs (2020-2025),2020-03-31,Class C
2025-03-31,0.0661872550845146,0.0361631438136101,1391.54016113281,0.0127729586397999,131721.1632,0.931052029132843,15547.155487710554,0.54,7151.691524346854,"Baltimore,Maryland",5 Yrs (2020-2025),2020-03-31,Class C
2020-03-31,0.0549973286688328,0.0412156395614147,1579.06140136719,0.0447014207995334,199387.759,0.889535784721375,0.0,,0.0,"Birmingham,Alabama",5 Yrs (2020-2025),2020-03-31,Class A
2021-03-31,0.0516372583806515,0.0204788632690907,1611.39880371094,0.0794881633237385,214907.1353,0.864409387111664,16714.899027698906,0.54,7688.853552741496,"Birmingham,Alabama",5 Yrs (2020-2025),2020-03-31,Class A
2022-03-31,0.0494246482849121,0.0768951773643494,1735.30749511719,0.082526227544957,236748.6575,0.839028358459473,17471.66638860715,0.54,8036.966538759289,"Birmingham,Alabama",5 Yrs (2020-2025),2020-03-31,Class A
2023-03-31,0.0568737462162971,0.0235191527754068,1776.12048339844,-0.0606420708974874,209832.2658,0.833547830581665,17765.776509461135,0.54,8172.257194352122,"Birmingham,Alabama",5 Yrs (2020-2025),2020-03-31,Class A
2024-03-31,0.063727043569088,-0.044303871691227,1697.43151855469,-0.0974623248256309,189639.7379,0.805277585983276,16402.842667603767,0.54,7545.307627097733,"Birmingham,Alabama",5 Yrs (2020-2025),2020-03-31,Class A
2025-03-31,0.0661167874932289,-0.0063431430608034,1684.92846679688,-0.0483026887918819,183407.2702,0.85407567024231,17268.676915078715,0.54,7943.591380936208,"Birmingham,Alabama",5 Yrs (2020-2025),2020-03-31,Class A
2020-03-31,0.0594565644860268,0.025257620960474,1051.16418457031,0.0542409192382857,122853.3046,0.920530617237091,0.0,,0.0,"Birmingham,Alabama",5 Yrs (2020-2025),2020-03-31,Class B
2021-03-31,0.0552295446395874,0.0603935979306698,1114.64782714844,0.10277945560721,134638.5769,0.912319779396057,12202.983117220308,0.54,5613.372233921342,"Birmingham,Alabama",5 Yrs (2020-2025),2020-03-31,Class B
2022-03-31,0.0520839653909206,0.106619089841843,1233.49060058594,0.114457623961541,151845.0261,0.926465570926666,13713.438882054348,0.54,6308.181885745,"Birmingham,Alabama",5 Yrs (2020-2025),2020-03-31,Class B
2023-03-31,0.0589409060776234,0.0296020526438951,1270.00439453125,-0.0835371814472548,139201.5858,0.892044603824615,13594.806803701787,0.54,6253.611129702822,"Birmingham,Alabama",5 Yrs (2020-2025),2020-03-31,Class B
2024-03-31,0.0657381266355515,-0.0003231634618714,1269.59399414063,-0.0855996237422108,126861.8976,0.891645193099976,13584.328584769102,0.54,6248.791148993787,"Birmingham,Alabama",5 Yrs (2020-2025),2020-03-31,Class B
2025-03-31,0.0670687705278397,0.0096196886152029,1270.56530761719,-0.0105122656392493,126996.6378,0.889475107192993,13561.634558261978,0.54,6238.351896800509,"Birmingham,Alabama",5 Yrs (2020-2025),2020-03-31,Class B
2020-03-31,0.0706462487578392,0.0396903902292252,806.235229492188,0.0498374659103545,68165.6244,0.896368801593781,0.0,,0.0,"Birmingham,Alabama",5 Yrs (2020-2025),2020-03-31,Class C
2021-03-31,0.0649441108107567,0.0420049205422401,840.10107421875,0.129284234968238,76707.0357,0.917249321937561,9246.98568823398,0.54,4253.613416587631,"Birmingham,Alabama",5 Yrs (2020-2025),2020-03-31,Class C
2022-03-31,0.0601887814700603,0.089125856757164,914.975769042969,0.161992123610179,89988.3147,0.916903674602509,10067.33573769306,0.54,4630.974439338807,"Birmingham,Alabama",5 Yrs (2020-2025),2020-03-31,Class C
2023-03-31,0.067954882979393,0.0429614670574665,954.284484863281,-0.0693425133654311,83835.3772,0.900183260440826,10308.371027667867,0.54,4741.850672727218,"Birmingham,Alabama",5 Yrs (2020-2025),2020-03-31,Class C
2024-03-31,0.0753316283226013,0.0159700457006693,969.524475097656,-0.0755954717337482,77193.5358,0.888073265552521,10332.10519959683,0.54,4752.768391814541,"Birmingham,Alabama",5 Yrs (2020-2025),2020-03-31,Class C
2025-03-31,0.0755421817302704,0.0229810234159231,989.008728027344,0.0067664812710167,78325.1863,0.885605871677399,10510.46324017454,0.54,4834.813090480288,"Birmingham,Alabama",5 Yrs (2020-2025),2020-03-31,Class C
2020-03-31,0.0418722704052925,0.0194438956677914,3011.61328125,0.0409212589657754,568365.8686,0.876954078674316,0.0,,0.0,"Boston,Massachusetts",5 Yrs (2020-2025),2020-03-31,Class A
2021-03-31,0.0394568331539631,-0.0534532144665718,2850.63305664063,0.0839771410844437,609383.6466,0.873527705669403,29881.28344407176,0.54,13745.390384273009,"Boston,Massachusetts",5 Yrs (2020-2025),2020-03-31,Class A
2022-03-31,0.0371527634561062,0.13860085606575,3245.73315429688,0.130506757609215,693492.7882,0.931286156177521,36272.476238916985,0.54,16685.339069901813,"Boston,Massachusetts",5 Yrs (2020-2025),2020-03-31,Class A
2023-03-31,0.0422314405441284,0.0420889221131802,3382.34252929688,-0.0359813633914536,630086.178,0.915926694869995,37175.73376532533,0.54,17100.83753204965,"Boston,Massachusetts",5 Yrs (2020-2025),2020-03-31,Class A
2024-03-31,0.0465273521840572,0.0159686412662268,3436.35400390625,-0.0642663902536837,590653.5912,0.925282180309296,38155.16550058745,0.54,17551.376130270226,"Boston,Massachusetts",5 Yrs (2020-2025),2020-03-31,Class A
2025-03-31,0.0469211339950562,0.0141384489834309,3419.19873046875,0.0155547237766587,603778.6125,0.926348686218262,38008.44302266651,0.54,17483.883790426597,"Boston,Massachusetts",5 Yrs (2020-2025),2020-03-31,Class A
2020-03-31,0.0454705506563187,0.0280832890421152,2389.03588867188,0.0584473492583182,409933.5929,0.933748781681061,0.0,,0.0,"Boston,Massachusetts",5 Yrs (2020-2025),2020-03-31,Class B
2021-03-31,0.0425057634711266,-0.0086302887648344,2368.41772460938,0.102585508277761,447098.1608,0.925657868385315,26308.134028895,0.54,12101.7416532917,"Boston,Massachusetts",5 Yrs (2020-2025),2020-03-31,Class B
2022-03-31,0.0397879928350449,0.113254524767399,2636.65185546875,0.139444013524182,513628.6396,0.956843256950378,30274.35058597171,0.54,13926.201269546986,"Boston,Massachusetts",5 Yrs (2020-2025),2020-03-31,Class B
2023-03-31,0.0450340397655964,0.0437815301120281,2752.08837890625,-0.0318005502429568,469976.3515,0.94150173664093,31093.151857554672,0.54,14302.849854475147,"Boston,Massachusetts",5 Yrs (2020-2025),2020-03-31,Class B
2024-03-31,0.0493880771100521,0.0258350521326065,2823.18872070313,-0.0558710114885975,444256.0823,0.933763682842255,31634.293166429627,0.54,14551.774856557628,"Boston,Massachusetts",5 Yrs (2020-2025),2020-03-31,Class B
2025-03-31,0.0496306493878365,0.0225501097738743,2823.12133789063,0.0241369612913488,454602.7027,0.941094815731049,31881.898263222898,0.54,14665.673201082533,"Boston,Massachusetts",5 Yrs (2020-2025),2020-03-31,Class B
2020-03-31,0.0517090484499931,0.0302762091159821,1880.42028808594,0.0610450614905209,283867.3697,0.968217372894287,0.0,,0.0,"Boston,Massachusetts",5 Yrs (2020-2025),2020-03-31,Class C
2021-03-31,0.0483913570642471,0.0127803105860949,1904.45263671875,0.10373467933214,309800.5856,0.96028858423233,21945.889515026116,0.54,10095.109176912012,"Boston,Massachusetts",5 Yrs (2020-2025),2020-03-31,Class C
2022-03-31,0.0449341647326946,0.0724232271313667,2042.37927246094,0.152951069705661,360704.2593,0.974518477916718,23884.03607912747,0.54,10986.656596398634,"Boston,Massachusetts",5 Yrs (2020-2025),2020-03-31,Class C
2023-03-31,0.0506584644317627,0.0478352792561054,2140.0771484375,0.0290783478898426,332617.2631,0.971675932407379,24953.537503580792,0.54,11478.627251647164,"Boston,Massachusetts",5 Yrs (2020-2025),2020-03-31,Class C
2024-03-31,0.0555787086486816,0.0345227047801018,2213.95825195313,-0.0564279598491911,313478.0061,0.967093825340271,25693.26426030014,0.54,11818.901559738064,"Boston,Massachusetts",5 Yrs (2020-2025),2020-03-31,Class C
2025-03-31,0.0555993057787418,0.0268073622137308,2238.4287109375,0.0231464069391886,319224.4249,0.967703878879547,25993.633754034756,0.54,11957.071526855987,"Boston,Massachusetts",5 Yrs (2020-2025),2020-03-31,Class C
2020-03-31,0.0586550943553448,0.0151402512565255,1422.0771484375,0.039539548424779,270211.8821,0.975829005241394,0.0,,0.0,"Buffalo,New York",5 Yrs (2020-2025),2020-03-31,Class A
2021-03-31,0.0548787862062454,0.016063803806901,1444.92114257813,0.0813695213622059,292592.9438,0.9264817237854,16064.316370917064,0.54,7389.585530621849,"Buffalo,New York",5 Yrs (2020-2025),2020-03-31,Class A
2022-03-31,0.0532285049557686,0.0560466311872005,1525.90405273438,0.0742530288781472,316557.9666,0.913237035274506,16722.14511878998,0.54,7692.1867546433905,"Buffalo,New York",5 Yrs (2020-2025),2020-03-31,Class A
2023-03-31,0.0591534525156021,0.0569231957197189,1612.76342773438,-0.0607523255871616,297044.2893,0.943843305110931,18266.351567938214,0.54,8402.521721251578,"Buffalo,New York",5 Yrs (2020-2025),2020-03-31,Class A
2024-03-31,0.0662822648882866,0.043790128082037,1683.38659667969,-0.0930136525815492,267767.3617,0.95488041639328,19289.194732660428,0.54,8873.029577023795,"Buffalo,New York",5 Yrs (2020-2025),2020-03-31,Class A
2025-03-31,0.0665346905589104,0.0321012102067471,1710.90307617188,0.0034290377329586,270240.9508,0.957742154598236,19663.247981779274,0.54,9045.094071618465,"Buffalo,New York",5 Yrs (2020-2025),2020-03-31,Class A
2020-03-31,0.0656027719378471,0.0212178975343704,1245.42370605469,0.0439171499060821,127185.0536,0.952944099903107,0.0,,0.0,"Buffalo,New York",5 Yrs (2020-2025),2020-03-31,Class B
2021-03-31,0.0607847832143307,0.0271701607853174,1279.26208496094,0.101046364987484,140069.0388,0.949177443981171,14570.960591822983,0.54,6702.6418722385715,"Buffalo,New York",5 Yrs (2020-2025),2020-03-31,Class B
2022-03-31,0.0589872598648071,0.0415466837584972,1332.4111328125,0.0705049869992143,151220.9058,0.959415197372437,15340.025879622444,0.54,7056.411904626324,"Buffalo,New York",5 Yrs (2020-2025),2020-03-31,Class B
2023-03-31,0.065605528652668,0.0428195782005787,1389.46447753906,-0.0488688570961214,142615.6305,0.958728432655334,15985.429209375428,0.54,7353.297436312697,"Buffalo,New York",5 Yrs (2020-2025),2020-03-31,Class B
2024-03-31,0.0720188021659851,0.040974035859108,1446.39636230469,-0.0663961709462843,133333.7908,0.93324339389801,16198.078200947575,0.54,7451.115972435884,"Buffalo,New York",5 Yrs (2020-2025),2020-03-31,Class B
2025-03-31,0.0714872255921364,0.0299776457250118,1472.11169433594,0.0288629966536822,137409.0663,0.944868803024292,16691.428974543145,0.54,7678.057328289846,"Buffalo,New York",5 Yrs (2020-2025),2020-03-31,Class B
2020-03-31,0.0707860067486763,0.0258162971585989,904.310424804688,0.0569882099668388,70901.7652,0.956840217113495,0.0,,0.0,"Buffalo,New York",5 Yrs (2020-2025),2020-03-31,Class C
2021-03-31,0.0652268752455711,0.046549528837204,946.405639648438,0.120302088086796,79620.2663,0.969975113868713,11015.87901700783,0.54,5067.304347823601,"Buffalo,New York",5 Yrs (2020-2025),2020-03-31,Class C
2022-03-31,0.0628402680158615,0.0590896606445313,1002.32843017578,0.0795794957475458,86621.0869,0.970288157463074,11670.568868257356,0.54,5368.461679398383,"Buffalo,New York",5 Yrs (2020-2025),2020-03-31,Class C
2023-03-31,0.0693379789590836,0.050125278532505,1052.57043457031,-0.01659376908294,84524.7442,0.96081280708313,12135.877846706515,0.54,5582.503809484996,"Buffalo,New York",5 Yrs (2020-2025),2020-03-31,Class C
2024-03-31,0.0758592262864113,0.0417789854109287,1096.54577636719,-0.0518257465853944,80210.0336,0.949967324733734,12500.191891483377,0.54,5750.088270082353,"Buffalo,New York",5 Yrs (2020-2025),2020-03-31,Class C
2025-03-31,0.0753953903913498,0.0416256375610828,1115.03149414063,0.0351036836635873,83104.0457,0.947867274284363,12682.822357107596,0.54,5834.098284269494,"Buffalo,New York",5 Yrs (2020-2025),2020-03-31,Class C
2020-03-31,0.0491838194429874,0.031924232840538,1582.42358398438,0.0899675070649239,248431.8206,0.887212574481964,0.0,,0.0,"Charlotte,North Carolina",5 Yrs (2020-2025),2020-03-31,Class A
2021-03-31,0.0447723865509033,0.0244583524763584,1621.12707519531,0.138491121435021,283488.4088,0.880866467952728,17135.957769957953,0.54,7882.540574180658,"Charlotte,North Carolina",5 Yrs (2020-2025),2020-03-31,Class A
2022-03-31,0.04129334166646,0.137180164456367,1843.51342773438,0.187043150825655,337995.5628,0.903202474117279,19980.79066797741,0.54,9191.163707269608,"Charlotte,North Carolina",5 Yrs (2020-2025),2020-03-31,Class A
2023-03-31,0.0465944893658161,0.0262621697038412,1891.92810058594,-0.0667730771654493,314730.6213,0.873392224311829,19828.743504105692,0.54,9121.222011888618,"Charlotte,North Carolina",5 Yrs (2020-2025),2020-03-31,Class A
2024-03-31,0.0518912523984909,-0.0297562312334776,1835.63146972656,-0.0830579839306314,287944.2733,0.854020893573761,18812.011536575916,0.54,8653.52530682492,"Charlotte,North Carolina",5 Yrs (2020-2025),2020-03-31,Class A
2025-03-31,0.052530437707901,-0.0120217110961676,1806.95397949219,0.0053778957940227,292590.4575,0.846663951873779,18358.593565570907,0.54,8444.953040162616,"Charlotte,North Carolina",5 Yrs (2020-2025),2020-03-31,Class A
2020-03-31,0.0518281161785126,0.037066575139761,1287.84704589844,0.0925609058879478,183892.1983,0.927934408187866,0.0,,0.0,"Charlotte,North Carolina",5 Yrs (2020-2025),2020-03-31,Class B
2021-03-31,0.0469350181519985,0.0499061085283756,1352.11853027344,0.153913061091657,212202.2385,0.923685193061829,14987.182388137186,0.54,6894.103898543105,"Charlotte,North Carolina",5 Yrs (2020-2025),2020-03-31,Class B
2022-03-31,0.0428539924323559,0.142502054572105,1544.79809570313,0.202193299639538,255650.4911,0.931768119335175,17272.72339663038,0.54,7945.452762449974,"Charlotte,North Carolina",5 Yrs (2020-2025),2020-03-31,Class B
2023-03-31,0.0477108955383301,0.0380928292870522,1603.64392089844,-0.0522158634961015,242375.3665,0.903352081775665,17383.860892445944,0.54,7996.576010525134,"Charlotte,North Carolina",5 Yrs (2020-2025),2020-03-31,Class B
2024-03-31,0.0528768822550774,-0.0244426634162664,1564.44653320313,-0.0757689101439647,223562.2201,0.877222299575806,16468.408625038166,0.54,7575.467967517556,"Charlotte,North Carolina",5 Yrs (2020-2025),2020-03-31,Class B
2025-03-31,0.0534892044961452,-0.00846151355654,1546.42761230469,0.0085351258605017,227376.9185,0.877879977226257,16290.934044865155,0.54,7493.829660637971,"Charlotte,North Carolina",5 Yrs (2020-2025),2020-03-31,Class B
2020-03-31,0.0574741363525391,0.0531575940549374,942.661743164063,0.120735266410955,102852.0201,0.948030650615692,0.0,,0.0,"Charlotte,North Carolina",5 Yrs (2020-2025),2020-03-31,Class C
2021-03-31,0.0519024841487408,0.0884296521544456,1026.02099609375,0.174890285390406,120354.9817,0.955309212207794,11762.007713843715,0.54,5410.523548368109,"Charlotte,North Carolina",5 Yrs (2020-2025),2020-03-31,Class C
2022-03-31,0.0466935709118843,0.15951369702816,1189.68542480469,0.23644282409621,149430.6292,0.955075025558472,13634.86605002257,0.54,6272.038383010382,"Charlotte,North Carolina",5 Yrs (2020-2025),2020-03-31,Class C
2023-03-31,0.0516068115830421,0.0585928522050381,1259.39245605469,-0.0338976312943391,144722.3291,0.932904422283173,14098.713499721844,0.54,6485.408209872047,"Charlotte,North Carolina",5 Yrs (2020-2025),2020-03-31,Class C
2024-03-31,0.0564896501600742,0.0014318829635158,1261.19580078125,-0.0544919696921473,136402.3193,0.922028779983521,13954.305906176109,0.54,6418.98071684101,"Charlotte,North Carolina",5 Yrs (2020-2025),2020-03-31,Class C
2025-03-31,0.056519266217947,0.0072457664646208,1263.34118652344,0.0246275105399979,140264.8758,0.916602432727814,13895.779259191537,0.54,6392.058459228107,"Charlotte,North Carolina",5 Yrs (2020-2025),2020-03-31,Class C
