,date_calculated,date_end,slice,state,city,market,cbsa,geo_code,population,current_price,loan,equity,market_cagr,noi_cap_rate_compounded,fixed_interest_rate,operation_cashflow,market_cap_appreciation_bp,irr,npv,equity_multiple,demand_vs_supply,demand_yoy_growth,supply_yoy_growth,horizon,latitude,longitude
0,2020-03-31,2025-03-31,Class C,Massachusetts,Boston,"Boston,Massachusetts",14460,G2-14460,4932678.0,283867.3697,198707.15879,85160.21091,0.023755217013074148,0.03969203376287307,0.04560000000000001,-0.005907966237126937,-38.90257328748703,0.09378764089380831,20761.5787635217,1.5447167005781182,0.9682505079891608,0.0005470395171272013,0.0006532097498146427,5,42.3554334,-71.060511
0,2020-03-31,2025-03-31,Class A,New York,Buffalo,"Buffalo,New York",15380,G2-15380,1166298.0,270211.8821,189148.31746999998,81063.56463000001,2.1514560351931777e-05,0.030644409367488048,0.0456,-0.014955590632511954,-78.79596203565598,-0.004133759493324507,-17863.635505101396,0.9790987475602092,0.9444516630800904,0.09338364901434826,0.09748249127683706,5,42.8867166,-78.8783922
0,2020-03-31,2025-03-31,Class B,New York,Buffalo,"Buffalo,New York",15380,G2-15380,1166298.0,127185.0536,89029.53752,38155.51608,0.01558402823699212,0.05699022564063821,0.0456,0.011390225640638206,-58.84453654289301,0.12397022521678114,14437.756458264244,1.6857934408351298,0.9494615866385077,0.033320079168358996,0.0350803131894728,5,42.8867166,-78.8783922
0,2020-03-31,2025-03-31,Class C,New York,Buffalo,"Buffalo,New York",15380,G2-15380,1166298.0,70901.7652,49631.23563999999,21270.529560000003,0.032269329311407136,0.07786112606138282,0.0456,0.03226112606138282,-46.093836426735066,0.22314835999379468,19713.197696366173,2.339356177512058,0.9592803329685473,-0.0011677509225030969,0.0007162104282494308,5,42.8867166,-78.8783922
0,2020-03-31,2025-03-31,Class A,North Carolina,Charlotte,"Charlotte,North Carolina",16740,G2-16740,2628045.0,248431.8206,173902.27442,74529.54618,0.033262307964291304,0.03485334892749759,0.0456,-0.01074665107250241,-33.46618264913601,0.10555592069047592,23606.814892505237,1.6413875492696102,0.8716898133617045,0.0923991135171125,0.1026677044588078,5,35.2272086,-80.8430827
0,2020-03-31,2025-03-31,Class B,North Carolina,Charlotte,"Charlotte,North Carolina",16740,G2-16740,2628045.0,183892.1983,128724.53880999998,55167.659490000005,0.04336584157644108,0.041225707942035894,0.0456,-0.004374292057964108,-16.610883176325988,0.14790449966587915,31234.16761456996,1.9433236090145711,0.9049609431903086,0.04562691208215508,0.057287703152110625,5,35.2272086,-80.8430827
0,2020-03-31,2025-03-31,Class C,North Carolina,Charlotte,"Charlotte,North Carolina",16740,G2-16740,2628045.0,102852.0201,71996.41406999998,30855.60603000001,0.06401370299522569,0.06023996278770156,0.0456,0.014639962787701556,9.548701345920978,0.24142301457585003,36450.91476350902,2.684513425496302,0.9382957011667918,-0.0058453006565487575,0.0008805229689985428,5,35.2272086,-80.8430827
0,2020-03-31,2025-03-31,Class A,Illinois,Chicago,"Chicago,Illinois",16980,G2-16980,9626754.0,431257.0342,301879.92393999995,129377.11026000004,-0.009590190981175195,0.031105456813533085,0.0456,-0.014494543186466917,-88.59146386384998,-0.036089784073774056,-43862.25617274795,0.8296242291250747,0.9093333117002926,0.06144593270598819,0.05386408280227606,5,41.8755616,-87.6244212
0,2020-03-31,2025-03-31,Class B,Illinois,Chicago,"Chicago,Illinois",16980,G2-16980,9626754.0,202808.5375,141965.97625,60842.56125,0.01380088098461707,0.043472215893588816,0.0456,-0.002127784106411186,-59.64603275060702,0.07792240901335035,9453.353013292042,1.428988650626785,0.9373446695746718,0.026780770539722054,0.022906743877925795,5,41.8755616,-87.6244212
0,2020-03-31,2025-03-31,Class C,Illinois,Chicago,"Chicago,Illinois",16980,G2-16980,9626754.0,127359.0287,89151.32009,38207.70861,0.024036179056912577,0.0507115353760008,0.0456,0.0051115353760008,-55.05301058292403,0.1263871690517071,15604.445158736635,1.7335216474879245,0.9510319875845459,0.0029475918702970283,0.0004379588698342207,5,41.8755616,-87.6244212
0,2020-03-31,2025-03-31,Class A,Ohio,Cincinnati,"Cincinnati,Ohio",17140,G2-17140,2231789.0,159086.3199,111360.42392999999,47725.89597000001,0.028715846157765457,0.05611526751857354,0.0456,0.01051526751857354,-49.89847540855408,0.15306632980584456,26540.599827587248,1.9101392558441126,0.9269607563104735,0.07803542586788725,0.06397896829891847,5,39.1014537,-84.5124602
0,2020-03-31,2025-03-31,Class B,Ohio,Cincinnati,"Cincinnati,Ohio",17140,G2-17140,2231789.0,110460.0313,77322.02191,33138.00939000001,0.03603494757312786,0.06287938547319756,0.0456,0.01727938547319756,-38.67343068122906,0.18924041055480245,25387.290015199673,2.1614441709225076,0.9416621632694469,0.026888343526702663,0.03305314631702139,5,39.1014537,-84.5124602
0,2020-03-31,2025-03-31,Class C,Ohio,Cincinnati,"Cincinnati,Ohio",17140,G2-17140,2231789.0,59237.7974,41466.45818,17771.33922,0.04336962341064332,0.08123984233041577,0.045599999999999995,0.035639842330415776,-34.61226820945698,0.25420750324108954,20378.741513755795,2.61030054542201,0.9423672559020811,0.0018022437217790621,0.0014980301596672074,5,39.1014537,-84.5124602
0,2020-03-31,2025-03-31,Class A,Ohio,Cleveland,"Cleveland,Ohio",17460,G2-17460,2089060.0,175931.383,123151.9681,52779.4149,0.03582755655543535,0.05447654203568127,0.0456,0.008876542035681272,-50.04391074180589,0.16605844197422992,33857.68273052727,2.017416052866763,0.8529990203918303,0.08555821944069142,0.09760942255442062,5,41.4996574,-81.6936772
0,2020-03-31,2025-03-31,Class B,Ohio,Cleveland,"Cleveland,Ohio",17460,G2-17460,2089060.0,86726.9326,60708.85281999999,26018.079780000007,0.015185819217514718,0.07978213858769359,0.0456,0.03418213858769359,-100.48747062683091,0.19239526642368165,18345.97451799568,2.0586038889044334,0.9304547546653164,0.02233223551091168,0.02443983874203215,5,41.4996574,-81.6936772
0,2020-03-31,2025-03-31,Class C,Ohio,Cleveland,"Cleveland,Ohio",17460,G2-17460,2089060.0,55662.5457,38963.781989999996,16698.763710000007,0.016771684159104794,0.08531706883396228,0.0456,0.03971706883396228,-89.21600878238706,0.21187208267147106,13482.357256021582,2.179014109247633,0.9367547142441982,-0.0017157400767772168,0.00045174477893739073,5,41.4996574,-81.6936772
0,2020-03-31,2025-03-31,Class A,Ohio,Columbus,"Columbus,Ohio",18140,G2-18140,2135753.0,152544.1206,106780.88441999999,45763.23618000001,0.03855217310374237,0.053219508658258245,0.0456,0.007619508658258244,-29.325932264328003,0.16836104407861363,30402.02940224314,2.049017429593644,0.9250725348961416,0.04368314124258066,0.037975511118979455,5,39.9622601,-83.0007065
0,2020-03-31,2025-03-31,Class B,Ohio,Columbus,"Columbus,Ohio",18140,G2-18140,2135753.0,119748.4072,83823.88504,35924.52216000001,0.04356295571311941,0.0573542930027898,0.04560000000000001,0.011754293002789788,-27.19610929489094,0.19121781140506666,28866.219967788045,2.216028087503751,0.9176760656087583,0.0573212459945156,0.06151340234513514,5,39.9622601,-83.0007065
0,2020-03-31,2025-03-31,Class C,Ohio,Columbus,"Columbus,Ohio",18140,G2-18140,2135753.0,72654.577,50858.2039,21796.373100000004,0.0565376109197524,0.07171684496449898,0.04560000000000001,0.026116844964498974,-3.0526518821720474,0.25478103741340363,26617.952969932827,2.7183206174861843,0.9443673727254587,0.000340154557616712,0.0012911667981492236,5,39.9622601,-83.0007065
0,2020-03-31,2025-03-31,Class A,Texas,Dallas,"Dallas,Texas",19100,G2-19100,7679646.0,208856.386,146199.47019999998,62656.91580000002,0.02392281903059179,0.04262602984538857,0.04560000000000001,-0.002973970154611441,-48.510245978833005,0.10325547282416503,18188.90730478103,1.5966860438665251,0.8961740308703299,0.06575332053738792,0.06086555031507235,5,32.7762719,-96.7968559
0,2020-03-31,2025-03-31,Class B,Texas,Dallas,"Dallas,Texas",19100,G2-19100,7679646.0,149746.9564,104822.86948,44924.08692,0.02946895401760563,0.048608359659775786,0.0456,0.0030083596597757847,-40.32369703054504,0.134830291418093,20675.872211744798,1.7991015598319884,0.9048363735413271,0.028281665793711497,0.038844572512236164,5,32.7762719,-96.7968559
0,2020-03-31,2025-03-31,Class C,Texas,Dallas,"Dallas,Texas",19100,G2-19100,7679646.0,91821.9747,64275.38229,27546.592410000005,0.03637567209382908,0.06482072365415753,0.0456,0.01922072365415753,-33.009983599186015,0.1953995384140459,22028.81096322609,2.200346702879854,0.9286644255648318,-0.004046049115235206,0.000913672209301275,5,32.7762719,-96.7968559
0,2020-03-31,2025-03-31,Class A,Colorado,Denver,"Denver,Colorado",19740,G2-19740,2958184.0,355619.9228,248933.94595999998,106685.97684000002,0.012592763340301794,0.02891177527107108,0.0456,-0.016688224728928922,-54.896622896193975,0.030452313827176614,-7654.028556759964,1.1650952176880889,0.895070925444998,0.06811448568369416,0.07353581185868463,5,39.7392364,-104.984862
0,2020-03-31,2025-03-31,Class B,Colorado,Denver,"Denver,Colorado",19740,G2-19740,2958184.0,274851.9962,192396.39734,82455.59886,0.02161287412611812,0.03282391443565938,0.0456,-0.012776085564340622,-45.36207765340805,0.06842505421197376,9378.858228348094,1.3911905301899696,0.9181382604732377,0.031086533098470426,0.03872417268611317,5,39.7392364,-104.984862
0,2020-03-31,2025-03-31,Class C,Colorado,Denver,"Denver,Colorado",19740,G2-19740,2958184.0,179970.1102,125979.07714,53991.03306,0.025045229023445525,0.038872968018845266,0.0456,-0.006727031981154735,-44.358558952808934,0.0951697718800919,13587.016540578508,1.5547423230364708,0.9419599319472726,-0.003007161063775743,0.0014363696057975162,5,39.7392364,-104.984862
0,2020-03-31,2025-03-31,Class A,Michigan,Detroit,"Detroit,Michigan",19820,G2-19820,4394335.0,158992.67,111294.869,47697.80100000001,0.03615362808393319,0.060896560422371245,0.0456,0.015296560422371243,-37.55044192075702,0.18530064996988482,35336.376504318905,2.1306765115826964,0.8876271721837996,0.11276838519898624,0.10258431305757476,5,42.3315509,-83.0466403
0,2020-03-31,2025-03-31,Class B,Michigan,Detroit,"Detroit,Michigan",19820,G2-19820,4394335.0,114839.8919,80387.92433,34451.96757000001,0.03591055290048706,0.06602941091168046,0.0456,0.020429410911680462,-38.800612092017985,0.19864083687382705,27947.405139018956,2.211556542439596,0.9331813784717974,0.0251219436956589,0.025230515945257492,5,42.3315509,-83.0466403
0,2020-03-31,2025-03-31,Class C,Michigan,Detroit,"Detroit,Michigan",19820,G2-19820,4394335.0,72443.0939,50710.16573,21732.928170000007,0.03898512066411497,0.0772763814058297,0.0456,0.03167638140582969,-34.21992063522394,0.2358889234708943,22206.58865210948,2.4583668587045104,0.9395062372921698,-0.0015490837083890208,0.00029789109213718135,5,42.3315509,-83.0466403
0,2020-03-31,2025-03-31,Class A,California,East Bay,"East Bay,California",36084,G2-36084,2849513.0,632917.026,443041.91819999996,189875.1078,-0.026275543089626097,0.02270695577964305,0.0456,-0.022893044220356953,-93.87325495481505,-0.14020630916372556,-126744.6230099472,0.43094022805987836,0.8744110697908511,0.1218270791192575,0.1167296750975968,5,33.6811328,-117.2592037
0,2020-03-31,2025-03-31,Class B,California,East Bay,"East Bay,California",36084,G2-36084,2849513.0,431004.0297,301702.82078999997,129301.20891000004,-0.012248070064318384,0.0303204847603237,0.04560000000000001,-0.015279515239676307,-80.31427860260003,-0.049162075544420425,-49535.37997499849,0.7741465465364518,0.9282750190326825,0.024692349174342487,0.02487869907952689,5,33.6811328,-117.2592037
0,2020-03-31,2025-03-31,Class C,California,East Bay,"East Bay,California",36084,G2-36084,2849513.0,307312.6254,215118.83778,92193.78762000002,-0.009387836606442601,0.03468829797213709,0.0456,-0.010911702027862909,-84.23402905464201,-0.022836415768050622,-26089.010182765123,0.892584622379513,0.9452396814809638,-0.0015199014787103948,0.00014471518849257237,5,33.6811328,-117.2592037
0,2020-03-31,2025-03-31,Class A,Florida,Fort Lauderdale,"Fort Lauderdale,Florida",22744,G2-22744,1944309.0,337310.2413,236117.16890999998,101193.07239000002,0.028653867094296848,0.03971167937240161,0.0456,-0.005888320627598392,-39.12143409252097,0.10658691133434295,32028.088745018904,1.6355894136537845,0.9042255857459531,0.10234050482706558,0.10543674023588112,5,26.1223084,-80.1433786
0,2020-03-31,2025-03-31,Class B,Florida,Fort Lauderdale,"Fort Lauderdale,Florida",22744,G2-22744,1944309.0,244872.506,171410.7542,73461.7518,0.03505392025224774,0.048352051306597345,0.045599999999999995,0.00275205130659735,-33.260695636272985,0.14675558814462275,39634.77781841834,1.9005198935486773,0.9387824620419859,0.025077781587524717,0.03201462410203715,5,26.1223084,-80.1433786
0,2020-03-31,2025-03-31,Class C,Florida,Fort Lauderdale,"Fort Lauderdale,Florida",22744,G2-22744,1944309.0,152104.7929,106473.35502999999,45631.43787000001,0.045768701482586716,0.05451518575660781,0.0456,0.00891518575660781,-19.401572644711027,0.18732022339968202,36303.51855428917,2.2124935621764417,0.9568248854794873,-0.00020051070033688667,0.001136346392825116,5,26.1223084,-80.1433786
0,2020-03-31,2025-03-31,Class A,California,Fresno,"Fresno,California",23420,G2-23420,1007792.0,227300.1067,159110.07468999998,68190.03201000002,0.03801657494484312,0.04290689654974299,0.04560000000000001,-0.0026931034502570214,-27.568303048609994,0.14025816883085285,34644.74461546191,1.866766396027275,0.9074271040405253,0.09963449962609783,0.09550190014609372,5,36.7394421,-119.78483
0,2020-03-31,2025-03-31,Class B,California,Fresno,"Fresno,California",23420,G2-23420,1007792.0,142584.2856,99808.99992,42775.28568,0.04717739981584801,0.05836311170286956,0.0456,0.012763111702869562,-18.334165215493012,0.20175834705039852,37457.274328333326,2.304782204694168,0.9668136914089406,0.022999151187137246,0.023479476643952335,5,36.7394421,-119.78483
0,2020-03-31,2025-03-31,Class C,California,Fresno,"Fresno,California",23420,G2-23420,1007792.0,102504.0767,71752.85369,30751.22301,0.04477772185238149,0.061519936332389114,0.0456,0.015919936332389112,-19.864663481712896,0.2041936076948696,27130.508121983537,2.3095227629664166,0.9698803902104646,-0.0025583222427345564,-0.00023452035178339603,5,36.7394421,-119.78483
0,2020-03-31,2025-03-31,Class A,Michigan,Grand Rapids,"Grand Rapids,Michigan",24340,G2-24340,1081840.0,207157.4101,145010.18706999999,62147.22303000002,0.024279159951657858,0.0408243250752122,0.0456,-0.0047756749247878025,-53.613185882568985,0.0982938264145865,16634.843040506617,1.573190224270383,0.9115918746160068,0.1150454105669565,0.09722963273613261,5,42.9632425,-85.6678639
0,2020-03-31,2025-03-31,Class B,Michigan,Grand Rapids,"Grand Rapids,Michigan",24340,G2-24340,1081840.0,119491.7144,83644.20008,35847.51432,0.037997476799105145,0.058370367084157826,0.0456,0.012770367084157824,-36.00858151912696,0.1815426696790916,26210.663312493707,2.1241213822319143,0.9350789667806763,0.030160221759738093,0.03679612885693295,5,42.9632425,-85.6678639
0,2020-03-31,2025-03-31,Class C,Michigan,Grand Rapids,"Grand Rapids,Michigan",24340,G2-24340,1081840.0,83905.9659,58734.17612999999,25171.789770000003,0.0540948608621441,0.07477710871518713,0.0456,0.029177108715187125,-13.488009572028975,0.2580140347582158,30847.180519173493,2.7188287288061765,0.9653705970324851,0.003758202128575805,0.004835217378604817,5,42.9632425,-85.6678639
0,2020-03-31,2025-03-31,Class A,Connecticut,Hartford,"Hartford,Connecticut",25540,G2-25540,1214224.0,235036.9508,164525.86555999998,70511.08524000001,0.022093677073903972,0.04802523551060601,0.0456,0.0024252355106060067,-57.65218287706299,0.11356111185359108,24025.366986802524,1.6532830373388192,0.9427499104854515,0.04665865765136612,0.042496472015732145,5,41.764582,-72.6908547
0,2020-03-31,2025-03-31,Class B,Connecticut,Hartford,"Hartford,Connecticut",25540,G2-25540,1214224.0,162412.4655,113688.72584999999,48723.73965,0.035362787013666575,0.05614045570717179,0.0456,0.01054045570717179,-32.49205648898995,0.16899693098565427,32037.537275104696,2.0362385871314492,0.9390881575057443,0.03664044932637145,0.03310841668071873,5,41.764582,-72.6908547
0,2020-03-31,2025-03-31,Class C,Connecticut,Hartford,"Hartford,Connecticut",25540,G2-25540,1214224.0,88621.3794,62034.96558,26586.41382000001,0.04097282327516183,0.07987204193821204,0.0456,0.03427204193821204,-30.47570586204501,0.24533115608485057,28943.309840718473,2.5403803192609375,0.9637785334983505,0.0007359092192438244,-5.002426176958785e-06,5,41.764582,-72.6908547
0,2020-03-31,2025-03-31,Class A,Texas,Houston,"Houston,Texas",26420,G2-26420,7100670.0,210640.4071,147448.28497,63192.12213,-0.0020694106837322312,0.040128150087700876,0.04560000000000001,-0.005471849912299133,-89.49305862188298,0.020624263786624297,-6876.44143478723,1.1024547769852853,0.8947653676462524,0.06155575986616246,0.052856001320511936,5,29.7589382,-95.3676974
0,2020-03-31,2025-03-31,Class B,Texas,Houston,"Houston,Texas",26420,G2-26420,7100670.0,135739.2362,95017.46534000001,40721.770860000004,0.009584865827477751,0.04646687120905878,0.0456,0.0008668712090587755,-72.56776094436604,0.07621848804087072,5796.682099990045,1.405287431920072,0.8954005918109119,0.030379438667496927,0.03908356779583011,5,29.7589382,-95.3676974
0,2020-03-31,2025-03-31,Class C,Texas,Houston,"Houston,Texas",26420,G2-26420,7100670.0,83966.5478,58776.583459999994,25189.964340000006,0.016092707096841297,0.05833656060875234,0.0456,0.012736560608752341,-67.04743951559101,0.1294590987068449,10214.95008363706,1.7172603442967795,0.9058434303023375,-0.00023578309827787525,0.0012500954864911318,5,29.7589382,-95.3676974
0,2020-03-31,2025-03-31,Class A,Indiana,Indianapolis,"Indianapolis,Indiana",26900,G2-26900,2106213.0,155031.0754,108521.75278,46509.322620000006,0.05415327920572288,0.049800917637225814,0.0456,0.004200917637225812,-8.35821032524095,0.1945529308905991,40204.19411241828,2.3037610448042622,0.9019749786055432,0.045366790263859036,0.03883225048438077,5,39.7683331,-86.1583502
0,2020-03-31,2025-03-31,Class B,Indiana,Indianapolis,"Indianapolis,Indiana",26900,G2-26900,2106213.0,104425.6229,73097.93603,31327.686870000005,0.05970143354395119,0.05951432570322174,0.045599999999999995,0.013914325703221743,0.6943196058269152,0.2309602211594648,34392.30878252177,2.581045337175959,0.9133038476564912,0.024331352296887765,0.030951396830631417,5,39.7683331,-86.1583502
0,2020-03-31,2025-03-31,Class C,Indiana,Indianapolis,"Indianapolis,Indiana",26900,G2-26900,2106213.0,65034.4723,45524.13061,19510.34169,0.06624576550920969,0.07968966565628299,0.0456,0.03408966565628299,9.761452674866,0.29273878700193845,29276.192886132994,3.0565564574445427,0.9340831319677805,0.00173795596173143,0.00014361459095524332,5,39.7683331,-86.1583502
0,2020-03-31,2025-03-31,Class A,California,Inland Empire,"Inland Empire,California",40140,G2-40140,4593484.0,347781.3794,243446.96557999996,104334.41382000002,0.0379170272346947,0.03774919373444897,0.0456,-0.007850806265551034,-25.633648037910046,0.12598953938919655,45040.68303432176,1.7788788704844858,0.898997377362525,0.07789873603529696,0.08228941675041024,5,34.0687165,-117.43796852886683
0,2020-03-31,2025-03-31,Class B,California,Inland Empire,"Inland Empire,California",40140,G2-40140,4593484.0,230711.4994,161498.04958,69213.44982000001,0.04242592767860076,0.04801860805724772,0.0456,0.002418608057247716,-20.991005003452994,0.16382035670624107,44996.03407768198,2.0380075274754264,0.9521602504294769,0.00738593058821535,0.01024352614833135,5,34.0687165,-117.43796852886683
0,2020-03-31,2025-03-31,Class C,California,Inland Empire,"Inland Empire,California",40140,G2-40140,4593484.0,164687.3273,115281.12911,49406.19819000001,0.044570321432266136,0.05090078356174951,0.0456,0.005300783561749511,-18.395185470580984,0.17600854582472958,35832.444973016994,2.128419876789987,0.9609283701763939,-0.001686193614965692,0.00022520374653511865,5,34.0687165,-117.43796852886683
0,2020-03-31,2025-03-31,Class A,Florida,Jacksonville,"Jacksonville,Florida",27260,G2-27260,1598805.0,195308.1797,136715.72579,58592.45391000001,0.03763700033808548,0.042594348157302904,0.0456,-0.0030056518426970977,-32.83113241195699,0.13878851094753442,29197.66189618467,1.854218111726708,0.8677889394865934,0.11487728267240227,0.12515214372534422,5,30.3321838,-81.655651
0,2020-03-31,2025-03-31,Class B,Florida,Jacksonville,"Jacksonville,Florida",27260,G2-27260,1598805.0,157240.793,110068.5551,47172.23790000001,0.038787683937056006,0.04787899735828057,0.0456,0.0022789973582805698,-26.266425848008033,0.15600866702511373,27970.577411849154,1.9645773685141337,0.8934181197610521,0.049788364333157586,0.058959224293371415,5,30.3321838,-81.655651
0,2020-03-31,2025-03-31,Class C,Florida,Jacksonville,"Jacksonville,Florida",27260,G2-27260,1598805.0,87979.2832,61585.49824,26393.784960000005,0.05327772949733167,0.06649072497857596,0.0456,0.020890724978575956,-1.9466504454609956,0.23668926090916287,28871.56526427685,2.5639348308381926,0.9172326489365001,-0.00805787695717708,0.00027169698157614164,5,30.3321838,-81.655651
0,2020-03-31,2025-03-31,Class A,Missouri,Kansas City,"Kansas City,Missouri",28140,G2-28140,2188838.0,184079.9587,128855.97108999998,55223.98761000001,0.03507226926530316,0.04215864750731115,0.0456,-0.0034413524926888497,-37.40135580301299,0.12918391548635189,24766.438372386445,1.7976475143832606,0.903586466991688,0.07897559231198614,0.06713127265933383,5,39.100105,-94.5781416
0,2020-03-31,2025-03-31,Class B,Missouri,Kansas City,"Kansas City,Missouri",28140,G2-28140,2188838.0,132732.6968,92912.88776,39819.80904000001,0.03762334057697991,0.04953246299599592,0.0456,0.003932462995995915,-32.71896392107003,0.15616208538967746,23742.93733798871,1.9695894451668545,0.9185694291874095,0.0348301517985683,0.04087486886073566,5,39.100105,-94.5781416
0,2020-03-31,2025-03-31,Class C,Missouri,Kansas City,"Kansas City,Missouri",28140,G2-28140,2188838.0,79453.0116,55617.10812,23835.90348,0.03867691630917158,0.062448324347517646,0.0456,0.016848324347517644,-34.97585654258798,0.19345540143916495,19067.902302484512,2.2052502883586693,0.9321745474625446,0.000467666068775463,0.00047604901071696126,5,39.100105,-94.5781416
0,2020-03-31,2025-03-31,Class A,Nevada,Las Vegas,"Las Vegas,Nevada",29820,G2-29820,2256952.0,233957.4884,163770.24188,70187.24652000002,0.05079632672030354,0.03729723136696277,0.0456,-0.008302768633037229,-12.80944794416504,0.15522995565242725,44097.2788483625,2.0267158878396403,0.9055406278526535,0.05394185910448135,0.0588724819320976,5,36.1672559,-115.148516
