date,equity,price,revenue,noi,debt_payment,loan_payoff,valuation,cashflow,horizon,market,date_cashflow,slice
2020-03-31,-101630.43939000001,338768.1313,0.0,0.0,0.0,0.0,0.0,-101630.43939000001,5 Yrs (2020-2025),"Seattle,Washington",2020-03-31,Class B
2021-03-31,0.0,370450.7573,19898.117772407604,9153.134175307498,-10813.478751096,0.0,0.0,-1660.344575788502,5 Yrs (2020-2025),"Seattle,Washington",2020-03-31,Class B
2022-03-31,0.0,432743.6425,22365.634744469455,10288.191982455948,-10813.478751096,0.0,0.0,-525.2867686400514,5 Yrs (2020-2025),"Seattle,Washington",2020-03-31,Class B
2023-03-31,0.0,390360.979,22217.2355551135,10219.92835535221,-10813.478751096,0.0,0.0,-593.5503957437904,5 Yrs (2020-2025),"Seattle,Washington",2020-03-31,Class B
2024-03-31,0.0,358917.0622,22784.897723943817,10481.052953014156,-10813.478751096,0.0,0.0,-332.4257980818438,5 Yrs (2020-2025),"Seattle,Washington",2020-03-31,Class B
2025-03-31,0.0,359451.194,22235.570665714014,10228.362506228446,-10813.478751096,-237137.69191,359451.194,121728.38584513246,5 Yrs (2020-2025),"Seattle,Washington",2020-03-31,Class B
2020-03-31,-68409.38766000001,228031.2922,0.0,0.0,0.0,0.0,0.0,-68409.38766000001,5 Yrs (2020-2025),"Seattle,Washington",2020-03-31,Class C
2021-03-31,0.0,250214.8973,15976.230411383185,7349.065989236265,-7278.758847024,0.0,0.0,70.30714221226481,5 Yrs (2020-2025),"Seattle,Washington",2020-03-31,Class C
2022-03-31,0.0,295010.4178,17488.694700426542,8044.799562196209,-7278.758847024,0.0,0.0,766.0407151722093,5 Yrs (2020-2025),"Seattle,Washington",2020-03-31,Class C
2023-03-31,0.0,266055.4322,17642.947222747032,8115.755722463634,-7278.758847024,0.0,0.0,836.9968754396341,5 Yrs (2020-2025),"Seattle,Washington",2020-03-31,Class C
2024-03-31,0.0,247095.4589,17900.898499872426,8234.413309941316,-7278.758847024,0.0,0.0,955.6544629173159,5 Yrs (2020-2025),"Seattle,Washington",2020-03-31,Class C
2025-03-31,0.0,248441.4243,17956.231154636247,8259.866331132673,-7278.758847024,-159621.90454,248441.4243,89800.6272441087,5 Yrs (2020-2025),"Seattle,Washington",2020-03-31,Class C
2020-03-31,-73449.66024,244832.2008,0.0,0.0,0.0,0.0,0.0,-73449.66024,5 Yrs (2020-2025),"Tampa,Florida",2020-03-31,Class A
2021-03-31,0.0,280288.5561,20811.940354455266,9573.492563049422,-7815.043849536,0.0,0.0,1758.4487135134214,5 Yrs (2020-2025),"Tampa,Florida",2020-03-31,Class A
2022-03-31,0.0,342207.8514,24711.265506466847,11367.182132974749,-7815.043849536,0.0,0.0,3552.1382834387487,5 Yrs (2020-2025),"Tampa,Florida",2020-03-31,Class A
2023-03-31,0.0,315752.2315,24500.83308787875,11270.383220424224,-7815.043849536,0.0,0.0,3455.339370888224,5 Yrs (2020-2025),"Tampa,Florida",2020-03-31,Class A
2024-03-31,0.0,291183.0214,22930.66175439318,10548.10440702086,-7815.043849536,0.0,0.0,2733.0605574848605,5 Yrs (2020-2025),"Tampa,Florida",2020-03-31,Class A
2025-03-31,0.0,304210.3629,23928.38697553239,11007.058008744898,-7815.043849536,-171382.54056,304210.3629,136019.8364992089,5 Yrs (2020-2025),"Tampa,Florida",2020-03-31,Class A
2020-03-31,-49593.73488,165312.4496,0.0,0.0,0.0,0.0,0.0,-49593.73488,5 Yrs (2020-2025),"Tampa,Florida",2020-03-31,Class B
2021-03-31,0.0,190917.1779,16839.045580891303,7745.960967209999,-5276.773391232,0.0,0.0,2469.1875759779987,5 Yrs (2020-2025),"Tampa,Florida",2020-03-31,Class B
2022-03-31,0.0,235084.1048,20167.799755191372,9277.18788738803,-5276.773391232,0.0,0.0,4000.4144961560305,5 Yrs (2020-2025),"Tampa,Florida",2020-03-31,Class B
2023-03-31,0.0,218416.5007,19788.695990967793,9102.800155845185,-5276.773391232,0.0,0.0,3826.026764613185,5 Yrs (2020-2025),"Tampa,Florida",2020-03-31,Class B
2024-03-31,0.0,203856.072,18878.45087375584,8684.087401927685,-5276.773391232,0.0,0.0,3407.3140106956853,5 Yrs (2020-2025),"Tampa,Florida",2020-03-31,Class B
2025-03-31,0.0,213377.274,18887.846053160603,8688.409184453876,-5276.773391232,-115718.71471999999,213377.274,101070.1950732219,5 Yrs (2020-2025),"Tampa,Florida",2020-03-31,Class B
2020-03-31,-31528.26249000001,105094.2083,0.0,0.0,0.0,0.0,0.0,-31528.26249000001,5 Yrs (2020-2025),"Tampa,Florida",2020-03-31,Class C
2021-03-31,0.0,123722.0968,12886.978680225784,5928.01019290386,-3354.6071289359998,0.0,0.0,2573.4030639678604,5 Yrs (2020-2025),"Tampa,Florida",2020-03-31,Class C
2022-03-31,0.0,154897.3488,15203.958032822968,6993.820695098565,-3354.6071289359998,0.0,0.0,3639.2135661625653,5 Yrs (2020-2025),"Tampa,Florida",2020-03-31,Class C
2023-03-31,0.0,145752.6882,15724.624434445292,7233.3272398448335,-3354.6071289359998,0.0,0.0,3878.7201109088337,5 Yrs (2020-2025),"Tampa,Florida",2020-03-31,Class C
2024-03-31,0.0,135510.6053,15550.675833742716,7153.310883521649,-3354.6071289359998,0.0,0.0,3798.703754585649,5 Yrs (2020-2025),"Tampa,Florida",2020-03-31,Class C
2025-03-31,0.0,141531.7084,15715.565003123855,7229.159901436972,-3354.6071289359998,-73565.94580999999,141531.7084,71840.31536250099,5 Yrs (2020-2025),"Tampa,Florida",2020-03-31,Class C
2020-03-31,-54491.15508000001,181637.1836,0.0,0.0,0.0,0.0,0.0,-54491.15508000001,5 Yrs (2020-2025),"Tucson,Arizona",2020-03-31,Class A
2021-03-31,0.0,212699.4299,14479.225165643262,6660.4435761959,-5797.858900511999,0.0,0.0,862.584675683901,5 Yrs (2020-2025),"Tucson,Arizona",2020-03-31,Class A
2022-03-31,0.0,261885.5015,17239.838073081803,7930.3255136176285,-5797.858900511999,0.0,0.0,2132.466613105629,5 Yrs (2020-2025),"Tucson,Arizona",2020-03-31,Class A
2023-03-31,0.0,247191.507,17481.84647374984,8041.649377924926,-5797.858900511999,0.0,0.0,2243.7904774129265,5 Yrs (2020-2025),"Tucson,Arizona",2020-03-31,Class A
2024-03-31,0.0,230565.303,15394.245397598484,7081.352882895302,-5797.858900511999,0.0,0.0,1283.4939823833029,5 Yrs (2020-2025),"Tucson,Arizona",2020-03-31,Class A
2025-03-31,0.0,231897.3076,16621.95310888608,7646.098430087595,-5797.858900511999,-127146.02851999998,231897.3076,106599.51860957562,5 Yrs (2020-2025),"Tucson,Arizona",2020-03-31,Class A
2020-03-31,-34107.66195000001,113692.2065,0.0,0.0,0.0,0.0,0.0,-34107.66195000001,5 Yrs (2020-2025),"Tucson,Arizona",2020-03-31,Class B
2021-03-31,0.0,136120.3269,11979.44897247927,5510.546527340463,-3629.0552314799997,0.0,0.0,1881.4912958604637,5 Yrs (2020-2025),"Tucson,Arizona",2020-03-31,Class B
2022-03-31,0.0,173109.1936,13742.284334788095,6321.450794002523,-3629.0552314799997,0.0,0.0,2692.3955625225235,5 Yrs (2020-2025),"Tucson,Arizona",2020-03-31,Class B
2023-03-31,0.0,165691.3781,13637.365821394751,6273.188277841585,-3629.0552314799997,0.0,0.0,2644.133046361585,5 Yrs (2020-2025),"Tucson,Arizona",2020-03-31,Class B
2024-03-31,0.0,154563.0692,13522.431467212591,6220.318474917792,-3629.0552314799997,0.0,0.0,2591.263243437792,5 Yrs (2020-2025),"Tucson,Arizona",2020-03-31,Class B
2025-03-31,0.0,155951.549,13004.128218837088,5981.89898066506,-3629.0552314799997,-79584.54454999999,155951.549,78719.84819918507,5 Yrs (2020-2025),"Tucson,Arizona",2020-03-31,Class B
2020-03-31,-22453.286490000006,74844.2883,0.0,0.0,0.0,0.0,0.0,-22453.286490000006,5 Yrs (2020-2025),"Tucson,Arizona",2020-03-31,Class C
2021-03-31,0.0,88094.9716,8816.032175368166,4055.374800669356,-2389.0296825359997,0.0,0.0,1666.3451181333562,5 Yrs (2020-2025),"Tucson,Arizona",2020-03-31,Class C
2022-03-31,0.0,110716.7979,9850.426897310339,4531.196372762755,-2389.0296825359997,0.0,0.0,2142.1666902267557,5 Yrs (2020-2025),"Tucson,Arizona",2020-03-31,Class C
2023-03-31,0.0,108054.9687,10014.30222062963,4606.57902148963,-2389.0296825359997,0.0,0.0,2217.54933895363,5 Yrs (2020-2025),"Tucson,Arizona",2020-03-31,Class C
2024-03-31,0.0,102136.1575,10025.833997974061,4611.883639068068,-2389.0296825359997,0.0,0.0,2222.8539565320684,5 Yrs (2020-2025),"Tucson,Arizona",2020-03-31,Class C
2025-03-31,0.0,103763.0034,9920.086856238839,4563.2399538698655,-2389.0296825359997,-52391.001809999994,103763.0034,53546.211861333875,5 Yrs (2020-2025),"Tucson,Arizona",2020-03-31,Class C
2020-03-31,-39760.268280000004,132534.2276,0.0,0.0,0.0,0.0,0.0,-39760.268280000004,5 Yrs (2020-2025),"Tulsa,Oklahoma",2020-03-31,Class A
2021-03-31,0.0,147243.3374,13915.66335189855,6401.205141873333,-4230.492544992,0.0,0.0,2170.7125968813325,5 Yrs (2020-2025),"Tulsa,Oklahoma",2020-03-31,Class A
2022-03-31,0.0,173170.4801,15630.766060081114,7190.152387637312,-4230.492544992,0.0,0.0,2959.659842645312,5 Yrs (2020-2025),"Tulsa,Oklahoma",2020-03-31,Class A
2023-03-31,0.0,162396.0044,15031.011432655849,6914.265259021689,-4230.492544992,0.0,0.0,2683.7727140296893,5 Yrs (2020-2025),"Tulsa,Oklahoma",2020-03-31,Class A
2024-03-31,0.0,152711.2439,15276.051051585706,7026.983483729424,-4230.492544992,0.0,0.0,2796.4909387374237,5 Yrs (2020-2025),"Tulsa,Oklahoma",2020-03-31,Class A
2025-03-31,0.0,151852.3007,15599.656710965086,7175.842087043939,-4230.492544992,-92773.95932000001,151852.3007,62023.690922051916,5 Yrs (2020-2025),"Tulsa,Oklahoma",2020-03-31,Class A
2020-03-31,-24438.999480000006,81463.3316,0.0,0.0,0.0,0.0,0.0,-24438.999480000006,5 Yrs (2020-2025),"Tulsa,Oklahoma",2020-03-31,Class B
2021-03-31,0.0,89198.0303,10135.40351128307,4662.2856151902115,-2600.309544672,0.0,0.0,2061.9760705182116,5 Yrs (2020-2025),"Tulsa,Oklahoma",2020-03-31,Class B
2022-03-31,0.0,106137.738,11523.000038505766,5300.580017712652,-2600.309544672,0.0,0.0,2700.270473040652,5 Yrs (2020-2025),"Tulsa,Oklahoma",2020-03-31,Class B
2023-03-31,0.0,105162.0904,11749.331513468293,5404.692496195415,-2600.309544672,0.0,0.0,2804.3829515234147,5 Yrs (2020-2025),"Tulsa,Oklahoma",2020-03-31,Class B
2024-03-31,0.0,99624.3549,11855.229702877927,5453.405663323846,-2600.309544672,0.0,0.0,2853.096118651846,5 Yrs (2020-2025),"Tulsa,Oklahoma",2020-03-31,Class B
2025-03-31,0.0,98672.8202,11817.976491817126,5436.269186235878,-2600.309544672,-57024.33212,98672.8202,44484.44772156388,5 Yrs (2020-2025),"Tulsa,Oklahoma",2020-03-31,Class B
2020-03-31,-14798.203860000001,49327.3462,0.0,0.0,0.0,0.0,0.0,-14798.203860000001,5 Yrs (2020-2025),"Tulsa,Oklahoma",2020-03-31,Class C
2021-03-31,0.0,54067.6677,7542.258819940764,3469.439057172751,-1574.5288907039999,0.0,0.0,1894.910166468751,5 Yrs (2020-2025),"Tulsa,Oklahoma",2020-03-31,Class C
2022-03-31,0.0,64996.2345,8550.027679782448,3933.012732699926,-1574.5288907039999,0.0,0.0,2358.483841995926,5 Yrs (2020-2025),"Tulsa,Oklahoma",2020-03-31,Class C
2023-03-31,0.0,64921.4666,8719.3121759276,4010.8836009266956,-1574.5288907039999,0.0,0.0,2436.3547102226958,5 Yrs (2020-2025),"Tulsa,Oklahoma",2020-03-31,Class C
2024-03-31,0.0,63243.3025,9253.51255585119,4256.615775691547,-1574.5288907039999,0.0,0.0,2682.0868849875474,5 Yrs (2020-2025),"Tulsa,Oklahoma",2020-03-31,Class C
2025-03-31,0.0,64637.6664,9399.280795426168,4323.669165896037,-1574.5288907039999,-34529.14234,64637.6664,32857.664335192036,5 Yrs (2020-2025),"Tulsa,Oklahoma",2020-03-31,Class C
2020-03-31,-128752.57977000001,429175.2659,0.0,0.0,0.0,0.0,0.0,-128752.57977000001,5 Yrs (2020-2025),"Washington,District of Columbia",2020-03-31,Class A
2021-03-31,0.0,448942.5541,24225.751093272636,11143.845502905411,-13699.274487528,0.0,0.0,-2555.4289846225893,5 Yrs (2020-2025),"Washington,District of Columbia",2020-03-31,Class A
2022-03-31,0.0,495922.7359,27096.582219076805,12464.427820775329,-13699.274487528,0.0,0.0,-1234.8466667526718,5 Yrs (2020-2025),"Washington,District of Columbia",2020-03-31,Class A
2023-03-31,0.0,437914.7793,28028.930914926357,12893.308220866124,-13699.274487528,0.0,0.0,-805.966266661877,5 Yrs (2020-2025),"Washington,District of Columbia",2020-03-31,Class A
2024-03-31,0.0,401673.4821,28772.815335399002,13235.49505428354,-13699.274487528,0.0,0.0,-463.77943324446096,5 Yrs (2020-2025),"Washington,District of Columbia",2020-03-31,Class A
2025-03-31,0.0,411403.7797,28919.056709710632,13302.76608646689,-13699.274487528,-300422.68613,411403.7797,110584.58516893891,5 Yrs (2020-2025),"Washington,District of Columbia",2020-03-31,Class A
2020-03-31,-82527.90135,275093.0045,0.0,0.0,0.0,0.0,0.0,-82527.90135,5 Yrs (2020-2025),"Washington,District of Columbia",2020-03-31,Class B
2021-03-31,0.0,293900.5748,19842.55299342493,9127.574376975468,-8780.96870364,0.0,0.0,346.60567333546896,5 Yrs (2020-2025),"Washington,District of Columbia",2020-03-31,Class B
2022-03-31,0.0,331248.3798,22604.931579117656,10398.26852639412,-8780.96870364,0.0,0.0,1617.2998227541211,5 Yrs (2020-2025),"Washington,District of Columbia",2020-03-31,Class B
2023-03-31,0.0,296300.2778,22843.9178082316,10508.202191786535,-8780.96870364,0.0,0.0,1727.2334881465358,5 Yrs (2020-2025),"Washington,District of Columbia",2020-03-31,Class B
2024-03-31,0.0,275199.4775,23790.46430444519,10943.613580044786,-8780.96870364,0.0,0.0,2162.6448764047873,5 Yrs (2020-2025),"Washington,District of Columbia",2020-03-31,Class B
2025-03-31,0.0,282900.9327,23935.070325447236,11010.132349705727,-8780.96870364,-192565.10314999998,282900.9327,92564.99319606574,5 Yrs (2020-2025),"Washington,District of Columbia",2020-03-31,Class B
2020-03-31,-55015.615170000005,183385.3839,0.0,0.0,0.0,0.0,0.0,-55015.615170000005,5 Yrs (2020-2025),"Washington,District of Columbia",2020-03-31,Class C
2021-03-31,0.0,200763.2296,16902.591744773094,7775.192202595623,-5853.661454087999,0.0,0.0,1921.5307485076237,5 Yrs (2020-2025),"Washington,District of Columbia",2020-03-31,Class C
2022-03-31,0.0,228922.5586,18563.55796326935,8539.2366631039,-5853.661454087999,0.0,0.0,2685.5752090159012,5 Yrs (2020-2025),"Washington,District of Columbia",2020-03-31,Class C
2023-03-31,0.0,205681.4003,18948.815296082048,8716.455036197742,-5853.661454087999,0.0,0.0,2862.7935821097426,5 Yrs (2020-2025),"Washington,District of Columbia",2020-03-31,Class C
2024-03-31,0.0,191144.3851,19506.987010202636,8973.214024693212,-5853.661454087999,0.0,0.0,3119.552570605213,5 Yrs (2020-2025),"Washington,District of Columbia",2020-03-31,Class C
2025-03-31,0.0,197877.8493,19714.702316197105,9068.763065450667,-5853.661454087999,-128369.76872999998,197877.8493,72723.18218136269,5 Yrs (2020-2025),"Washington,District of Columbia",2020-03-31,Class C
2015-03-31,-55621.03407000001,185403.4469,0.0,0.0,0.0,0.0,0.0,-55621.03407000001,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class A
2016-03-31,0.0,201108.3874,16647.08830685739,7657.6606211543985,-6709.7507433109995,0.0,0.0,947.909877843399,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class A
2017-03-31,0.0,212062.392,16646.68811884237,7657.4765346674885,-6709.7507433109995,0.0,0.0,947.725791356489,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class A
2018-03-31,0.0,226638.5691,16753.03375977062,7706.395529494484,-6709.7507433109995,0.0,0.0,996.6447861834849,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class A
2019-03-31,0.0,245870.3628,17575.258567392277,8084.618941000446,-6709.7507433109995,0.0,0.0,1374.8681976894468,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class A
2020-03-31,0.0,265305.2923,18149.34217367324,8348.69739988969,-6709.7507433109995,0.0,0.0,1638.9466565786906,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class A
2021-03-31,0.0,301631.303,18904.486554906227,8696.063815256864,-6709.7507433109995,0.0,0.0,1986.313071945865,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class A
2022-03-31,0.0,360704.1715,22765.042376887868,10471.91949336842,-6709.7507433109995,0.0,0.0,3762.16875005742,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class A
2023-03-31,0.0,327175.2956,21648.44510326068,9958.284747499913,-6709.7507433109995,0.0,0.0,3248.534004188913,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class A
2024-03-31,0.0,299215.6341,19930.202114701897,9167.892972762871,-6709.7507433109995,0.0,0.0,2458.1422294518716,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class A
2025-03-31,0.0,295374.1842,19860.92930859223,9136.027481952424,-6709.7507433109995,-129782.41283,295374.1842,168018.04810864144,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class A
2015-03-31,-31490.757360000003,104969.1912,0.0,0.0,0.0,0.0,0.0,-31490.757360000003,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class B
2016-03-31,0.0,114299.7689,12288.564264496465,5652.739561668373,-3798.8350295279997,0.0,0.0,1853.9045321403737,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class B
2017-03-31,0.0,121808.7821,12724.703082494505,5853.363417947472,-3798.8350295279997,0.0,0.0,2054.5283884194723,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class B
2018-03-31,0.0,131421.0948,13302.025318727689,6118.931646614737,-3798.8350295279997,0.0,0.0,2320.096617086737,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class B
2019-03-31,0.0,145356.4055,14092.005158614453,6482.322372962648,-3798.8350295279997,0.0,0.0,2683.487343434648,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class B
2020-03-31,0.0,158508.5273,14424.16074129752,6635.113940996859,-3798.8350295279997,0.0,0.0,2836.2789114688594,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class B
2021-03-31,0.0,185494.6064,16025.0484765202,7371.522299199291,-3798.8350295279997,0.0,0.0,3572.6872696712917,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class B
2022-03-31,0.0,228081.153,18437.708611128033,8481.345961118896,-3798.8350295279997,0.0,0.0,4682.510931590896,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class B
2023-03-31,0.0,211606.0343,17956.76430979156,8260.111582504118,-3798.8350295279997,0.0,0.0,4461.276552976118,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class B
2024-03-31,0.0,194923.6208,16976.045092743938,7808.980742662211,-3798.8350295279997,0.0,0.0,4010.1457131342113,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class B
2025-03-31,0.0,194623.8939,16526.881960536164,7602.365701846635,-3798.8350295279997,-73478.43384,194623.8939,124948.99073231863,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class B
2015-03-31,-17861.67246,59538.9082,0.0,0.0,0.0,0.0,0.0,-17861.67246,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class C
2016-03-31,0.0,65033.5176,8856.17547231994,4073.840717267172,-2154.713087758,0.0,0.0,1919.127629509172,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class C
2017-03-31,0.0,70026.3441,9422.125913380989,4334.1779201552545,-2154.713087758,0.0,0.0,2179.4648323972547,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class C
2018-03-31,0.0,76261.6626,9957.630817447345,4580.5101760257785,-2154.713087758,0.0,0.0,2425.7970882677787,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class C
2019-03-31,0.0,85156.8701,10648.6792328405,4898.39244710663,-2154.713087758,0.0,0.0,2743.6793593486304,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class C
2020-03-31,0.0,94031.6737,11213.487011056915,5158.204025086181,-2154.713087758,0.0,0.0,3003.490937328181,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class C
2021-03-31,0.0,111102.894,12255.003997646385,5637.301838917337,-2154.713087758,0.0,0.0,3482.588751159337,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class C
2022-03-31,0.0,140160.5123,13942.625043011765,6413.607519785412,-2154.713087758,0.0,0.0,4258.894432027411,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class C
2023-03-31,0.0,133440.3172,14207.689164223735,6535.537015542917,-2154.713087758,0.0,0.0,4380.823927784917,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class C
2024-03-31,0.0,123046.6599,13943.095297548974,6413.823836872528,-2154.713087758,0.0,0.0,4259.1107491145285,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class C
2025-03-31,0.0,123850.3167,13761.307791840458,6330.20158424661,-2154.713087758,-41677.23574,123850.3167,86348.5694564886,10 Yrs (2015-2025),"Atlanta,Georgia",2015-03-31,Class C
2015-03-31,-53630.75841000001,178769.1947,0.0,0.0,0.0,0.0,0.0,-53630.75841000001,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class A
2016-03-31,0.0,193736.4145,15762.543591092302,7250.770051902458,-6469.657156192999,0.0,0.0,781.1128957094597,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class A
2017-03-31,0.0,203767.2297,16029.616197829473,7373.623451001557,-6469.657156192999,0.0,0.0,903.9662948085588,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class A
2018-03-31,0.0,212653.9358,16269.501833466698,7483.970843394681,-6469.657156192999,0.0,0.0,1014.3136872016821,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class A
2019-03-31,0.0,229863.2405,17291.623397954947,7954.146763059275,-6469.657156192999,0.0,0.0,1484.4896068662765,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class A
2020-03-31,0.0,245069.7167,17346.024384867393,7979.171217039,-6469.657156192999,0.0,0.0,1509.5140608460015,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class A
2021-03-31,0.0,272171.3866,18077.723969912677,8315.753026159831,-6469.657156192999,0.0,0.0,1846.0958699668327,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class A
2022-03-31,0.0,321036.0973,21066.31114106041,9690.503124887788,-6469.657156192999,0.0,0.0,3220.845968694789,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class A
2023-03-31,0.0,291615.4509,20880.260782257938,9604.919959838651,-6469.657156192999,0.0,0.0,3135.2628036456526,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class A
2024-03-31,0.0,260432.3072,18389.302412184305,8459.07910960478,-6469.657156192999,0.0,0.0,1989.421953411781,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class A
2025-03-31,0.0,258426.2151,17490.14145516085,8045.46506937399,-6469.657156192999,-125138.43628999998,258426.2151,134863.586723181,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class A
2015-03-31,-42732.17481000001,142440.5827,0.0,0.0,0.0,0.0,0.0,-42732.17481000001,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class B
2016-03-31,0.0,153727.3885,14075.34137761011,6474.65703370065,-5154.924687912999,0.0,0.0,1319.732345787651,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class B
2017-03-31,0.0,161143.8904,13964.819128103209,6423.816798927475,-5154.924687912999,0.0,0.0,1268.8921110144765,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class B
2018-03-31,0.0,167433.718,13971.805525514525,6427.030541736681,-5154.924687912999,0.0,0.0,1272.105853823682,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class B
2019-03-31,0.0,181135.1815,14900.275513867444,6854.126736379024,-5154.924687912999,0.0,0.0,1699.2020484660252,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class B
2020-03-31,0.0,195585.8674,15479.721382839309,7120.671836106081,-5154.924687912999,0.0,0.0,1965.7471481930825,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class B
2021-03-31,0.0,217738.8344,15694.67117765403,7219.548741720853,-5154.924687912999,0.0,0.0,2064.6240538078546,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class B
2022-03-31,0.0,263505.1634,18487.388807623567,8504.19885150684,-5154.924687912999,0.0,0.0,3349.274163593842,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class B
2023-03-31,0.0,240904.4172,17927.404652344037,8246.606140078256,-5154.924687912999,0.0,0.0,3091.6814521652577,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class B
2024-03-31,0.0,215302.3657,16112.028627400976,7411.533168604448,-5154.924687912999,0.0,0.0,2256.6084806914496,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class B
2025-03-31,0.0,212122.0738,15174.687687447578,6980.356336225886,-5154.924687912999,-99708.40788999999,212122.0738,114239.09755831292,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class B
2015-03-31,-27055.295400000003,90184.318,0.0,0.0,0.0,0.0,0.0,-27055.295400000003,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class C
2016-03-31,0.0,98012.3701,11085.83773911359,5099.485359992251,-3263.7704684199994,0.0,0.0,1835.7148915722514,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class C
2017-03-31,0.0,103696.6456,11195.179290477887,5149.782473619827,-3263.7704684199994,0.0,0.0,1886.0120051998279,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class C
2018-03-31,0.0,108445.9596,11363.74701030655,5227.323624741012,-3263.7704684199994,0.0,0.0,1963.553156321013,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class C
2019-03-31,0.0,117241.3043,11928.421694756129,5487.073979587819,-3263.7704684199994,0.0,0.0,2223.3035111678196,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class C
2020-03-31,0.0,128587.3881,12312.267755389767,5663.643167479292,-3263.7704684199994,0.0,0.0,2399.8726990592927,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class C
2021-03-31,0.0,143958.2155,12075.759646964105,5554.849437603488,-3263.7704684199994,0.0,0.0,2291.0789691834884,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class C
2022-03-31,0.0,173545.9044,14398.312112825219,6623.2235718996,-3263.7704684199994,0.0,0.0,3359.4531034796005,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class C
2023-03-31,0.0,158457.4795,14578.490949780075,6706.105836898833,-3263.7704684199994,0.0,0.0,3442.335368478834,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class C
2024-03-31,0.0,142634.4437,13613.830549806096,6262.362052910804,-3263.7704684199994,0.0,0.0,2998.5915844908045,10 Yrs (2015-2025),"Austin,Texas",2015-03-31,Class C
